,Name,Nicknames
22008,Vanna,"Gianna,Giannina,Giò,Giovanna"
22009,Vanni,"Gian,Gianni,Giannino,Giò,Giovanni"
22010,Vano,Ivane
22011,Vanya,"Ioann,Ivan"
22012,Vappu,Valpuri
22013,Varda,"Vardah,Vered"
22014,Vardah,"Varda,Vered"
22015,Vardan,Vartan
22016,Vardo,
22017,Varduhi,Vartouhi
22018,Varfolomei,
22019,Varfolomey,
22020,Varg,
22021,Varghese,
22022,Varinia,
22023,Varinius,
22024,Varius,
22025,Varlaam,Varlam
22026,Varlam,
22027,Varnava,
22028,Varpu,
22029,Varsha,
22030,Vartan,Vardan
22031,Vartolomej,
22032,Vartouhi,Varduhi
22033,Varuna,
22034,Varvara,Varya
22035,Varya,Varvara
22036,Vasa,"Vasilija,Vasilka,Vaska"
22037,Vasant,
22038,Vasanta,
22039,Vasanti,
22040,Vasco,
22041,Vašek,"Václav,Věnceslav"
22042,Vashti,
22043,Vasia,"Kiki,Vasiliki,Vaso,Vassiliki,Vasso"
22044,Vasil,"Vasko,Vaso"
22045,Vasile,Vasilică
22046,Vasileios,"Vasilios,Vasilis,Vassilis"
22047,Vasili,"Vasiliy,Vasily,Vaska,Vassily,Vasya,Wassily"
22048,Vasilica,
22049,Vasilică,Vasile
22050,Vasilii,
22051,Vasilija,"Vasa,Vasilka,Vaska"
22052,Vasilije,Vaso
22053,Vasilijus,
22054,Vasiliki,"Kiki,Vasia,Vaso,Vassiliki,Vasso"
22055,Vasilios,"Vasileios,Vasilis,Vassilis"
22056,Vasilis,"Vasileios,Vasilios,Vassilis"
22057,Vasilisa,
22058,Vasiliy,"Vasili,Vasily,Vaska,Vassily,Vasya,Wassily"
22059,Vasilka,"Vasa,Vasilija,Vaska"
22060,Vasily,"Vasili,Vasiliy,Vaska,Vassily,Vasya,Wassily"
22061,Vaska,"Vasa,Vasili,Vasilija,Vasiliy,Vasilka,Vasily,Vassily,Vasya,Wassily"
22062,Vasko,Vasil
22063,Vaso,"Kiki,Vasia,Vasil,Vasilije,Vasiliki,Vassiliki,Vasso"
22064,Vassiliki,"Kiki,Vasia,Vasiliki,Vaso,Vasso"
22065,Vassilis,"Vasileios,Vasilios,Vasilis"
22066,Vassily,"Vasili,Vasiliy,Vasily,Vaska,Vasya,Wassily"
22067,Vasso,"Kiki,Vasia,Vasiliki,Vaso,Vassiliki"
22068,Vasu,
22069,Vasuda,
22070,Vasudha,
22071,Vasundhara,
22072,Vasya,"Vasili,Vasiliy,Vasily,Vaska,Vassily,Wassily"
22073,Vasyl,
22074,Vasylyna,
22075,Vatroslav,
22076,Vatslav,
22077,Vaughan,Vaughn
22078,Vaughn,Vaughan
22079,Vauquelin,
22080,Vavřinec,
22081,Vavrinec,
22082,Vayu,
22083,Vazgen,
22084,Vazha,
22085,Veaceslav,
22086,Veasna,
22087,Veca,Vesna
22088,Veceslav,"Venceslaus,Wenceslaus"
22089,Vecheslav,
22090,Veda,
22091,Vedad,
22092,Vedast,Vedastus
22093,Vedastus,Vedast
22094,Vedat,
22095,Vedran,
22096,Vedrana,
22097,Veer,Veerke
22098,Veera,
22099,Veerke,Veer
22100,Veerle,
22101,Veeti,Fredrik
22102,Vega,
22103,Vegard,
22104,Végarðr,
22105,Veikko,Veli
22106,Veiko,Vello
22107,Veit,
22108,Velasco,
22109,Velda,
22110,Veles,Volos
22111,Veli,Veikko
22112,Velia,
22113,Velibor,
22114,Velichko,
22115,Velimir,
22116,Veljko,"Veselin,Veselko"
22117,Vellamo,
22118,Vello,Veiko
22119,Velma,
22120,Velta,
22121,Velvel,Wolf
22122,Velvela,
22123,Velvet,
22124,Vena,
22125,Vencel,
22126,Venceslao,
22127,Venceslás,
22128,Venceslaus,"Veceslav,Wenceslaus"
22129,Věnceslav,Václav
22130,Věnceslava,
22131,Vendel,
22132,Vendela,
22133,Vendelín,
22134,Vendula,"Václava,Věnceslava,Vendulka"
22135,Vendulka,"Václava,Vendula"
22136,Venera,
22137,Venere,
22138,Venetia,
22139,Veniamin,Venyamin
22140,Veniaminu,
22141,Venijamin,
22142,Venka,
22143,Venkat,Venkata
22144,Venkata,Venkat
22145,Venla,
22146,Ventseslav,Ventsislav
22147,Ventsislav,Ventseslav
22148,Ventsislava,
22149,Vénus,Vênus
22150,Vênus,Vénus
22151,Venus,
22152,Venuše,
22153,Venyamin,Veniamin
22154,Vepkhia,
22155,Věra,
22156,Vera,"Verica,Veriko,Verochka,Verusha,Verusya,Viera,Vjera"
22157,Verbena,
22158,Vercingetorix,
22159,Verdandi,Verðandi
22160,Vere,
22161,Vered,"Varda,Vardah"
22162,Veremund,Waramunt
22163,Verena,
22164,Vérène,
22165,Verethragna,Bahram
22166,Vergil,
22167,Vergilius,
22168,Verginia,Virginia
22169,Verginius,
22170,Verica,"Vera,Vjera"
22171,Veriko,Vera
22172,Veríssimo,
22173,Verissimus,
22174,Verity,
22175,Vern,Vernon
22176,Verna,
22177,Verner,
22178,Vernon,Vern
22179,Verochka,"Vera,Verusha,Verusya"
22180,Verona,
22181,Verónica,
22182,Verônica,
22183,Veronica,"Roni,Ronnie"
22184,Veronika,Nika
22185,Véronique,
22186,Věroslav,
22187,Verðandi,Verdandi
22188,Vertti,
22189,Verusha,"Vera,Verochka,Verusya"
22190,Verusya,"Vera,Verochka,Verusha"
22191,Vesa,
22192,Vesela,
22193,Veselin,"Veljko,Veselko"
22194,Veselko,"Veljko,Veselin"
22195,Veslemøy,
22196,Vesna,Veca
22197,Vespasian,
22198,Vespasiano,
22199,Vespasianus,
22200,Vespasien,
22201,Vespera,
22202,Vesta,
22203,Vester,Sylvester
22204,Veta,"Beti,Elisaveta"
22205,Vetle,
22206,Vetrliði,
22207,Veva,
22208,Vi,"Viola,Violet"
22209,Viachaslau,
22210,Vianne,
22211,Viator,
22212,Viatrix,Beatrix
22213,Vibeke,
22214,Vibiana,
22215,Vibianus,
22216,Vibius,
22217,Vibol,
22218,Vic,"Tori,Toria,Tory,Vicki,Vickie,Vicky,Victor,Victoria,Vikki"
22219,Vicenç,Vicent
22220,Vicent,Vicenç
22221,Vicenta,
22222,Vicente,
22223,Vicki,"Tori,Toria,Tory,Vic,Vickie,Vicky,Victoria,Vikki"
22224,Vickie,"Tori,Toria,Tory,Vic,Vicki,Vicky,Victoria,Vikki"
22225,Vicky,"Tori,Toria,Tory,Vic,Vicki,Vickie,Victoria,Vikki"
22226,Vico,"Lodovico,Ludovico"
22227,Victoire,
22228,Víctor,
22229,Victor,"Vic,Viktor,Vítor"
22230,Victòria,
22231,Victoria,"Tori,Toria,Tory,Vic,Vicki,Vickie,Vicky,Vikki,Viktoria"
22232,Victoriano,
22233,Victorianus,
22234,Victorina,
22235,Victorine,
22236,Victorino,
22237,Victorinus,
22238,Victorius,
22239,Vid,Vida
22240,Vida,Vid
22241,Vidal,
22242,Vidar,Víðarr
22243,Vidas,"Vidmantas,Vydmantas"
22244,Vide,
22245,Vidmantas,"Vidas,Vydmantas"
22246,Vidya,
22247,Viên,
22248,Viện,
22249,Vienne,
22250,Vieno,
22251,Viera,Vera
22252,Vígdís,
22253,Vigdís,
22254,Vigdis,
22255,Vigga,
22256,Viggo,
22257,Vígi,
22258,Vihaan,
22259,Vihtori,
22260,Viivi,"Olivia,Sofia,Sohvi"
22261,Vija,
22262,Vijay,Vijaya
22263,Vijaya,Vijay
22264,Vikenti,Vikentiy
22265,Vikentije,
22266,Vikentiy,Vikenti
22267,Viking,
22268,Víkingr,
22269,Vikki,"Tori,Toria,Tory,Vic,Vicki,Vickie,Vicky,Victoria"
22270,Vikram,
22271,Vikrama,
22272,Viktar,
22273,Viktor,"Victor,Vitya"
22274,Viktoras,
22275,Viktória,
22276,Viktoria,"Victoria,Viktoriia,Viktoriya,Viktoryia,Vita"
22277,Viktorie,
22278,Viktoriia,"Viktoria,Viktoriya,Vita"
22279,Viktorija,
22280,Viktoriya,"Viktoria,Viktoriia,Viktoryia,Vita"
22281,Viktors,
22282,Viktoryia,"Viktoria,Viktoriya,Vita"
22283,Vilĉjo,Vilhelmo
22284,Vilde,Alfhild
22285,Vilém,
22286,Vilen,
22287,Vilfred,
22288,Vilfredo,
22289,Vilhelm,"Jami,Vilho,Vili,Viljam,Viljami,Viljo,Ville,Villum"
22290,Vilhelmas,
22291,Vilhelmi,
22292,Vilhelmiina,"Helmi,Iina,Miina,Mimmi,Vilma"
22293,Vilhelmina,"Helmi,Mimmi,Vilma"
22294,Vilhelmo,Vilĉjo
22295,Vilhelms,Vilis
22296,Vilhjálmur,
22297,Vilho,"Vilhelm,Vili,Viljam,Viljami,Viljo,Ville"
22298,Vili,"Jami,Vilhelm,Vilho,Viljam,Viljami,Viljem,Viljo,Vilko,Ville,Vilmos"
22299,Viliam,
22300,Viliame,
22301,Viliami,
22302,Vilim,Vilko
22303,Vilis,Vilhelms
22304,Vilja,
22305,Viljam,"Jami,Vilhelm,Vilho,Vili,Viljami,Viljo,Ville"
22306,Viljami,"Jami,Vilhelm,Vilho,Vili,Viljam,Viljo,Ville"
22307,Viljar,
22308,Viljem,"Vili,Vilko"
22309,Viljo,"Vilhelm,Vilho,Vili,Viljam,Viljami,Ville"
22310,Vilko,"Vili,Vilim,Viljem"
22311,Villads,
22312,Ville,"Jami,Vilhelm,Vilho,Vili,Viljam,Viljami,Viljo"
22313,Villem,
22314,Villum,Vilhelm
22315,Vilma,"Helmi,Iina,Miina,Mimmi,Vilhelmiina,Wilhelmine,Wilma"
22316,Vilmantas,
22317,Vilmantė,
22318,Vilmar,
22319,Vilmos,Vili
22320,Vilppu,
22321,Viltautas,
22322,Viltautė,Viltė
22323,Viltė,
22324,Vimal,
22325,Vimala,
22326,Vin,"Vince,Vincent,Vinnie,Vinny"
22327,Vina,
22328,Vinal,
22329,Vinay,
22330,Vincas,Vincentas
22331,Vince,"Vin,Vincent,Vinnie,Vinny"
22332,Vincenc,"Čeněk,Vinko"
22333,Vincent,"Vin,Vince,Vinnie,Vinny"
22334,Vincentas,Vincas
22335,Vincente,
22336,Vincentius,
22337,Vincenza,
22338,Vincenzo,Enzo
22339,Vinh,
22340,Vinicio,
22341,Vinícius,
22342,Vinicius,
22343,Vinka,
22344,Vinko,Vincenc
22345,Vinnie,"Lavina,Vin,Vince,Vincent,Vinny"
22346,Vinny,"Vin,Vince,Vincent,Vinnie"
22347,Vinzent,
22348,Vinzenz,
22349,Viola,"Ibolya,Vi,Violet,Violetta"
22350,Violante,
22351,Violet,"Vi,Viola"
22352,Violeta,Viorica
22353,Violetta,Viola
22354,Violette,
22355,Viona,
22356,Viorel,
22357,Viorela,Viorica
22358,Viorica,"Violeta,Viorela"
22359,Vipin,Bipin
22360,Vipul,
22361,Vira,
22362,Virág,
22363,Viraj,
22364,Viraja,
22365,Virgee,"Gena,Gina,Ginger,Ginnie,Ginny,Jeana,Jeanna,Jinny,Virgie,Virginia"
22366,Virgie,"Gena,Gina,Ginger,Ginnie,Ginny,Jeana,Jeanna,Jinny,Virgee,Virginia"
22367,Virgil,Virgiliu
22368,Virgilijus,
22369,Virgílio,
22370,Virgilio,
22371,Virgiliu,Virgil
22372,Virgilius,
22373,Virginia,"Gena,Gina,Ginger,Ginnie,Ginny,Jeana,Jeanna,Jinny,Verginia,Virgee,Virgie"
22374,Virginie,Gigi
22375,Virginija,
22376,Viriato,
22377,Virna,
22378,Virva,
22379,Virve,
22380,Višeslav,
22381,Vishal,Bishal
22382,Vishnu,Bishan
22383,Visitación,
22384,Višnja,
22385,Vissarion,
22386,Vissenta,
22387,Vissente,
22388,Visvaldas,Valdas
22389,Visvaldis,Valdis
22390,Vít,Vítek
22391,Vita,"Viktoria,Viktoriia,Viktoriya,Viktoryia"
22392,Vital,
22393,Vitale,
22394,Vitali,"Vitalik,Vitaliy,Vitaly"
22395,Vitalia,
22396,Vitaliano,
22397,Vitalianus,
22398,Vitalija,
22399,Vitālijs,
22400,Vitalijus,
22401,Vitalik,"Vitali,Vitaliy,Vitaly"
22402,Vitalis,
22403,Vitaliy,"Vitali,Vitalik,Vitaly"
22404,Vitaliya,
22405,Vitaly,"Vitali,Vitalik,Vitaliy"
22406,Vítek,Vít
22407,Vítězslav,
22408,Víðarr,Vidar
22409,Víðir,
22410,Vitilsav,
22411,Vito,
22412,Vitold,
22413,Vitomir,
22414,Vítor,Victor
22415,Vitória,
22416,Vitorino,
22417,Vittore,
22418,Vittoria,
22419,Vittorino,Rino
22420,Vittorio,
22421,Vitus,
22422,Vitya,Viktor
22423,Vivek,Bibek
22424,Viveka,
22425,Vivi,"Olivia,Sofia,Sofie,Vivian"
22426,Vivian,Vivi
22427,Viviana,Bibiana
22428,Viviane,Vivienne
22429,Vivianne,
22430,Vivianus,
22431,Vivien,
22432,Vivienne,Viviane
22433,Viviette,
22434,Vivyan,Vivian
22435,Viyan,
22436,Vjeko,Vjekoslav
22437,Vjekoslav,Vjeko
22438,Vjekoslava,
22439,Vjera,"Vera,Verica"
22440,Vlad,"Slava,Vladan,Vladik,Vladislav,Volodislavu"
22441,Vladan,"Ladislav,Vlad,Vladimír,Vladimir,Vladislav,Vlado,Vlatko"
22442,Vladana,"Ladislava,Vladěna,Vladimíra,Vladislava"
22443,Vladas,Vladimiras
22444,Vladěna,"Ladislava,Vladana,Vladimíra,Vladislava"
22445,Vladik,"Slava,Vlad,Vladislav"
22446,Vladilen,Vladlen
22447,Vladimer,Lado
22448,Vladimeru,"Vladimir,Volodimeru"
22449,Vladimír,"Vladan,Vlado"
22450,Vladimir,"Vladan,Vladimeru,Vlado,Vlatko,Volodimeru,Volodya,Vova"
22451,Vladimíra,"Lada,Vladana,Vladěna"
22452,Vladimira,"Lada,Vlatka"
22453,Vladimiras,Vladas
22454,Vladimirs,
22455,Vladislav,"Ladislav,Slava,Vlad,Vladan,Vladik,Vlado,Volodislavu"
22456,Vladislava,"Lada,Ladislava,Vladana,Vladěna"
22457,Vladlen,Vladilen
22458,Vladlena,
22459,Vlado,"Ladislav,Vladan,Vladimír,Vladimir,Vladislav,Vlatko"
22460,Vladyslav,
22461,Vladyslava,
22462,Vlaho,"Blaž,Blaženko"
22463,Vlas,
22464,Vlasi,Vlas
22465,Vlasis,Vlassis
22466,Vlasiy,Vlas
22467,Vlassis,Vlasis
22468,Vlasta,
22469,Vlastimil,
22470,Vlastimila,
22471,Vlastimír,
22472,Vlastimir,
22473,Vlastislav,
22474,Vlatka,"Lada,Vladimira"
22475,Vlatko,"Vladan,Vladimir,Vlado"
22476,Vohu Manah,Bahman
22477,Voirrey,Moirrey
22478,Voislav,
22479,Voitsekh,
22480,Voitto,
22481,Vojislav,
22482,Vojislava,
22483,Vojta,Vojtěch
22484,Vojtěch,Vojta
22485,Vojtech,
22486,Voldemaras,
22487,Voldemārs,Valdis
22488,Volha,
22489,Volkan,
22490,Volker,
22491,Volodimeru,"Vladimeru,Vladimir"
22492,Volodislavu,"Vlad,Vladislav"
22493,Volodya,"Vladimir,Vova"
22494,Volodymyr,Wolodymyr
22495,Volos,Veles
22496,Völund,Vǫlundr
22497,Vǫlundr,Völund
22498,Volya,"Seva,Vsevolod"
22499,Vonda,Wanda
22500,Vortigern,
22501,Vosgi,Voski
22502,Voski,Vosgi
22503,Voula,"Paraskevi,Paraskevoula"
22504,Vova,"Vladimir,Volodya"
22505,Vragi,
22506,Vratislav,
22507,Vratislava,
22508,Vreni,Verena
22509,Vsevolod,Seva
22510,Vugar,Vüqar
22511,Vuk,
22512,Vukašin,
22513,Vulcan,Vulcanus
22514,Vulcanus,Vulcan
22515,Vulferam,
22516,Vulfgang,Wolfgang
22517,Vuokko,
22518,Vüqar,Vugar
22519,Vural,
22520,Vüsal,
22521,Vüsala,Vüsalə
22522,Vüsalə,Vüsala
22523,Vyacheslav,Slava
22524,Vyara,
22525,Vydmantas,"Vidas,Vidmantas"
22526,Vygantas,
22527,Vytautas,
22528,Vytautė,
22529,Wacław,
22530,Wacława,
22531,Wade,
22532,Wadud,
22533,Wael,Wail
22534,Wafai,
22535,Wafi,
22536,Wafiya,
22537,Wafula,
22538,Waheed,Wahid
22539,Waheeda,Wahida
22540,Wahid,Waheed
22541,Wahida,Waheeda
22542,Wahunsenacawh,
22543,Wahyu,
22544,Wail,Wael
22545,Waimarie,
22546,Wairimu,
22547,Wakana,
22548,Walahfrid,
22549,Walburga,
22550,Walchelin,
22551,Waldeburg,
22552,Waldedrudis,
22553,Waldek,Waldemar
22554,Waldemar,"Valdemar,Waldek"
22555,Waldhar,"Walter,Walther"
22556,Waldo,
22557,Waldobert,
22558,Waldomar,
22559,Waleed,"Oualid,Walid"
22560,Walenty,
22561,Walentyna,
22562,Waleria,
22563,Walerian,
22564,Walery,
22565,Walganus,"Gauvain,Gawain,Gualguainus"
22566,Walhberct,
22567,Walherich,
22568,Walid,"Oualid,Waleed"
22569,Walker,
22570,Wallace,Wally
22571,Wallis,
22572,Wally,"Wallace,Walt,Walter,Wat"
22573,Walt,"Wally,Walter,Wat"
22574,Wálter,
22575,Walter,"Valter,Waldhar,Wally,Walt,Walther,Wat"
22576,Waltheof,
22577,Walther,"Waldhar,Walter"
22578,Walton,
22579,Waltraud,"Traudl,Waltraut"
22580,Waltraut,"Traudl,Waltraud"
22581,Wamalwa,
22582,Waman,
22583,Wambui,
22584,Wanangwa,
22585,Wanda,Vonda
22586,Wandal,"Wandalin,Wendelin"
22587,Wandalin,"Wandal,Wendelin"
22588,Wanessa,
22589,Wangari,
22590,Wangchuk,
22591,Wangi,
22592,Wangui,
22593,Wanjala,
22594,Wanjiku,
22595,Wanjiru,
22596,Wanyonyi,
22597,Wapasha,
22598,Waqar,
22599,Waramunt,Veremund
22600,Warcisław,
22601,Ward,"Ed,Eddy,Eduard"
22602,Warda,Wardah
22603,Wardah,Warda
22604,Wardell,
22605,Warin,Wazo
22606,Warinhari,
22607,Warner,
22608,Warren,
22609,Warrick,
22610,Warwick,
22611,Washington,
22612,Washti,
22613,Wasi,
22614,Wasim,Wassim
22615,Wassa,
22616,Wassily,"Vasili,Vasiliy,Vasily,Vaska,Vassily,Vasya"
22617,Wassim,Wasim
22618,Wasswa,
22619,Wasyl,
22620,Wasylyna,
22621,Wat,"Wally,Walt,Walter"
22622,Wate,Watse
22623,Wati,
22624,Watse,Wate
22625,Watson,
22626,Wattana,
22627,Wawatam,
22628,Wawrzyniec,
22629,Wayan,
22630,Wayland,Waylon
22631,Waylon,Wayland
22632,Wayna,
22633,Wayne,
22634,Wayra,
22635,Wazo,Warin
22636,Wealdmær,
22637,Wealhmær,
22638,Webster,
22639,Wedad,Widad
22640,Wei,
22641,Wekesa,
22642,Weland,Wieland
22643,Weldon,
22644,Wemba,
22645,Wen,
22646,Wenceslas,Wenceslaus
22647,Wenceslaus,"Veceslav,Venceslaus,Wenceslas"
22648,Wenche,
22649,Wenda,"Wendi,Wendy"
22650,Wendel,
22651,Wendelin,"Wandal,Wandalin"
22652,Wendell,
22653,Wendi,Wendy
22654,Wendy,Wendi
22655,Wenke,
22656,Wenona,"Winona,Wynona"
22657,Wenonah,
22658,Wenzel,Wenzeslaus
22659,Wenzeslaus,Wenzel
22660,Wera,Weronika
22661,Werdheri,
22662,Werknesh,Worknesh
22663,Werner,Wessel
22664,Weronika,Wera
22665,Werther,
22666,Wes,Wesley
22667,Wesley,Wes
22668,Wessel,Werner
22669,Westley,
22670,Weston,
22671,Wetzel,Werner
22672,Whetū,
22673,Whitaker,
22674,Whitney,
22675,Wibke,
22676,Wibo,Wiebe
22677,Wickaninnish,
22678,Widad,Wedad
22679,Widald,Witold
22680,Wide,
22681,Wido,
22682,Widogast,
22683,Widukind,
22684,Widya,
22685,Wiebe,Wibo
22686,Wiebke,
22687,Więcesław,
22688,Wiegand,
22689,Wieland,Weland
22690,Wielisław,Wiesław
22691,Wiesław,
22692,Wiesława,
22693,Wigand,
22694,Wigberht,
22695,Wigbrand,
22696,Wigburg,
22697,Wighard,
22698,Wigheard,
22699,Wigmar,
22700,Wigmund,
22701,Wigstan,
22702,Wikolia,
22703,Wiktor,
22704,Wiktoria,
22705,Wil,"Bill,Billie,Billy,Elma,Helma,Jelle,Mien,Mina,Pim,Wilbert,Wilf,Wilfred,Wilfrid,Wilhelmina,Wilhelmus,Will,Willem,William,Willie,Willy,Wilma,Wim"
22706,Wilbert,Wil
22707,Wilbur,
22708,Wilburg,Wilburh
22709,Wilburh,Wilburg
22710,Wilburn,
22711,Wilda,
22712,Wiley,
22713,Wilf,"Wil,Wilfred,Wilfrid"
22714,Wilford,
22715,Wilfred,"Wil,Wilf,Wilfrid"
22716,Wilfreda,
22717,Wilfredo,
22718,Wilfrid,"Wil,Wilf,Wilfred"
22719,Wilfried,
22720,Wilfrith,Wilfrið
22721,Wilfrið,Wilfrith
22722,Wilheard,
22723,Wilhelm,"Willahelm,Willi,Willy"
22724,Wilhelmina,"Elma,Helma,Helmine,Mien,Mina,Minna,Minnie,Vilma,Wil,Wilhelmine,Willy,Wilma"
22725,Wilhelmine,Helmine
22726,Wilhelmus,"Jelle,Pim,Wil,Willem,Willy,Wim"
22727,Wilkie,
22728,Wilkin,"Wilky,Wilmot"
22729,Wilky,"Wilkin,Wilmot"
22730,Will,"Bill,Billie,Billy,Wil,Willard,William,Willie,Willy"
22731,Willa,Willie
22732,Willabert,
22733,Willahelm,Wilhelm
22734,Willamar,
22735,Willard,Will
22736,Willem,"Jelle,Pim,Wil,Wilhelmus,Willy,Wim"
22737,Willemijn,Willemina
22738,Willemina,Willemijn
22739,Willi,"Wilhelm,Willy"
22740,William,"Bill,Billie,Billy,Liam,Wil,Will,Willie,Willy"
22741,Willibald,
22742,Willidrud,
22743,Willie,"Bill,Billie,Billy,Wil,Will,Willa,William,Willy"
22744,Willifrid,
22745,Willihad,
22746,Willihard,
22747,Williric,
22748,Willis,
22749,Willka,
22750,Willoughby,
22751,Willow,
22752,Willy,"Bill,Billie,Billy,Elma,Helma,Jelle,Mien,Mina,Pim,Wil,Wilhelm,Wilhelmina,Wilhelmus,Will,Willem,Willi,William,Willie,Wilma,Wim"
22753,Wilma,"Elma,Helma,Mien,Mina,Vilma,Wil,Wilhelmina,Wilhelmine,Willy"
22754,Wilmǣr,
22755,Wilmer,
22756,Wilmot,Wilkin
22757,Wilson,
22758,Wilt,Wilton
22759,Wilton,Wilt
22760,Wiltrud,
22761,Wim,"Jelle,Pim,Wil,Wilhelmus,Willem,Willy"
22762,Wina,
22763,Wincenty,
22764,Windsor,
22765,Wine,
22766,Winefride,Winifreda
22767,Winfield,
22768,Winfred,
22769,Winfried,
22770,Winfrith,Winfrið
22771,Winfrið,Winfrith
22772,Winifred,"Freda,Freddie,Winnie,Winnifred"
22773,Winifreda,Winefride
22774,Winifrid,
22775,Winnie,"Freda,Freddie,Winifred,Winnifred"
22776,Winnifred,"Freda,Winifred,Winnie"
22777,Winoc,Gwenneg
22778,Winona,Wynona
22779,Winslow,
22780,Winston,
22781,Winter,Wynter
22782,Winthrop,
22783,Winton,
22784,Wiola,
22785,Wioleta,Wioletta
22786,Wioletta,Wioleta
22787,Wira,
22788,Wiremu,
22789,Wischard,
22790,Wisdom,
22791,Wisław,
22792,Wisława,
22793,Wit,Witek
22794,Witek,"Wit,Witołd,Witold"
22795,Witołd,"Witek,Witold"
22796,Witold,"Widald,Witek,Witołd"
22797,Władek,"Władysław,Włodzisław"
22798,Władysław,"Władek,Włodzisław"
22799,Władysława,
22800,Włodek,Włodzimierz
22801,Włodzimierz,Włodek
22802,Włodzisław,"Władek,Władysław"
22803,Wob,"Wobbe,Wubbe"
22804,Wobbe,"Wob,Wubbe"
22805,Wodan,Wotan
22806,Woden,
22807,Wojciech,Wojtek
22808,Wojciecha,
22809,Wojsław,
22810,Wojtek,Wojciech
22811,Wolf,"Wolfgang,Wolfram,Wulf"
22812,Wolfe,
22813,Wolfgang,"Vulfgang,Wolf"
22814,Wolfram,Wolf
22815,Wöllem,"Wullem,Wum"
22816,Wolodymyr,Volodymyr
22817,Wolter,
22818,Woodie,Woody
22819,Woodrow,
22820,Woody,Woodie
22821,Woo-Jin,U-Jin
22822,Workneh,
22823,Worknesh,Werknesh
22824,Wotan,Wodan
22825,Wout,Wouter
22826,Wouter,Wout
22827,Wren,
22828,Wright,
22829,Wu,
22830,Wubbe,"Wob,Wobbe"
22831,Wukong,Goku
22832,Wulan,
22833,Wulf,Wolf
22834,Wulfflæd,
22835,Wulfgifu,
22836,Wulfnoð,
22837,Wulfric,
22838,Wulfrun,
22839,Wulfruna,
22840,Wulfsige,
22841,Wulfstan,
22842,Wulfwynn,
22843,Wullem,"Wöllem,Wum"
22844,Wum,"Wöllem,Wullem"
22845,Wyatt,
22846,Wybert,
22847,Wymond,
22848,Wyn,"Wynn,Wynne"
22849,Wynn,"Wyn,Wynne"
22850,Wynne,"Gwen,Wyn,Wynn"
22851,Wynnflæd,
22852,Wynnstan,
22853,Wynona,Winona
22854,Wynonna,"Winona,Wynona"
22855,Wynter,Winter
22856,Wyot,
22857,Wystan,
22858,Xaawo,
22859,Xabi,Xabier
22860,Xabier,Xabi
22861,Xacobe,Iago
22862,Xaime,
22863,Xaliima,
22864,Xande,"Alex,Alexandre"
22865,Xander,"Al,Alec,Alex,Alexander,Lex,Sander,Sandy,Zander"
22866,Xandinho,"Alex,Alexandre,Xande"
22867,Xandra,"Alex,Alexandra"
22868,Xanthe,
22869,Xanthi,
22870,Xanthia,
22871,Xanthippe,
22872,Xanthippi,
22873,Xanthippos,
22874,Xanthos,
22875,Xanti,
22876,Xasan,
22877,Xaver,
22878,Xavi,Xavier
22879,Xavia,
22880,Xavier,"Javi,Javier,Xavi,Xzavier,Zavier"
22881,Xaviera,
22882,Xavior,"Xavier,Xzavier,Zavier"
22883,Xena,
22884,Xenagoras,
22885,Xene,
22886,Xeni,
22887,Xènia,
22888,Xenia,
22889,Xenie,
22890,Xeno,
22891,Xenocrates,Xenokrates
22892,Xenofon,
22893,Xenokrates,Xenocrates
22894,Xenon,
22895,Xenophon,
22896,Xerxes,
22897,Xesús,
22898,Xhafer,
22899,Xhelal,
22900,Xhemal,
22901,Xhesika,
22902,Xia,
22903,Xiadani,
22904,Xián,
22905,Xiana,
22906,Xiang,
22907,Ximena,Jimena
22908,Ximeno,
22909,Ximo,"Joaquim,Quim"
22910,Ximun,
22911,Xinyi,
22912,Xiomara,
22913,Xiu,
22914,Xiulan,
22915,Xiuying,
22916,Xoán,
22917,Xoana,
22918,Xóchilt,Xóchitl
22919,Xochipilli,
22920,Xochiquetzal,
22921,Xóchitl,
22922,Xochitl,
22923,Xoel,
22924,Xolani,
22925,Xosé,
22926,Xquenda,
22927,Xuân,
22928,Xuan,
22929,Xue,
22930,Xulia,
22931,Xulio,
22932,Xun,
22933,Xurxo,
22934,Xwm,
22935,Xystos,
22936,Xzavier,"Xavier,Zavier"
22937,Ya,
22938,Yaa,
22939,Yaakov,"Akiba,Akiva,Yakov"
22940,Yaara,
22941,Yachin,
22942,Yachle'el,
22943,Yachna,
22944,Yachtze'el,
22945,Yacoub,"Yakub,Yaqoob,Yaqub"
22946,Yacouba,
22947,Yadira,
22948,Yadon,
22949,Yaeko,
22950,Yael,
22951,Yaen,
22952,Yafa,"Jaffe,Yafe,Yaffa,Yaffe"
22953,Yafe,"Jaffe,Yafa,Yaffa,Yaffe"
22954,Yaffa,"Jaffe,Yafa,Yafe,Yaffe"
22955,Yaffe,"Jaffe,Yafa,Yafe,Yaffa"
22956,Yağız,
22957,Yağmur,
22958,Yago,Jacobo
22959,Yahui,
22960,Yahveh,"Jehovah,Yahweh,Yehowah"
22961,Yahweh,"Jehovah,Yahveh,Yehowah"
22962,Yahya,
22963,Yair,Jair
22964,Yaiza,
22965,Yakau,
22966,Yakim,Akim
22967,Yakira,
22968,Yakiv,
